tweet,rating,label
#fortinet @ HÃ´tel Pullman Cannes Mandelieu Royal Casino **** https://t.co/uczwYc6mKs,86,Excited
#fortinet @ HÃ´tel Pullman Cannes Mandelieu Royal Casino **** https://t.co/uczwYc6mKs,63,Positive
TAC new tickets bucket for the leap second is empty today. This is what you can expect from the best vendor. #fortinet #leapsecond,47,Positive
TAC new tickets bucket for the leap second is empty today. This is what you can expect from the best vendor. #fortinet #leapsecond,29,Positive
Wireless Network the Weakest Security Link in Enterprise IT Infrastructure: #Fortinet Global Survey of IT Leaders http://t.co/tb4KjcSEH2,33,Negative
Take Fortinet To The Next Level - 791 #Fortinet Success Resources http://t.co/M1ZGCbh68X,68,Positive
TAC new tickets bucket for the leap second is empty today. This is what you can expect from the best vendor. #fortinet #leapsecond,19,Positive
Take Fortinet To The Next Level - 791 #Fortinet Success Resources http://t.co/M1ZGCbh68X,72,Excited
@ChannelEyes My pleasure,64,Positive
Take Fortinet To The Next Level - 791 #Fortinet Success Resources http://t.co/O3y4V5IOAv,45,Positive
Take Fortinet To The Next Level - 791 #Fortinet Success Resources http://t.co/O3y4V5IOAv,68,Positive
Hi @ChannelEyes  I'm giving away a brand new Apple Watch to one lucky winner who supports my campaign http://t.co/64HwbAXJBW,76,Positive
We compared #barracuda vs #proofpoint - see results: http://t.co/NmhWnSE5jC,36,Excited
We compared #barracuda vs #proofpoint - see results: http://t.co/NmhWnSE5jC,66,Positive
"If you want a #phone that doesn't #break, you should seriously get a #SamsungGalaxy #Avant. #Dropped mine literally the 20th time --#safe!",100,Positive
#CCBOffice 2015 our little workers #AVANt http://t.co/iMaWI3VrCI,19,Positive
"75"" Avant Display ordered. This will complete the 55"" to 85"" #Avant range and will be available to experience soon #gandystreet",21,Positive
#jobs Occupational Therapist (OT) Openings in New York -... # #NY #USA #Avant Healthcare Professionals http://t.co/C0CHmjksEX,58,Excited
#jobs Occupational Therapist (OT) Openings in New York -... # #NY #USA #Avant Healthcare Professionals http://t.co/C0CHmjksEX,45,Positive
"#Verizon #Union â€“ Verizon offers hikes to 38,000 employees after starting union negotiations â€“Â  Verizonâ€_ http://t.co/JY4e4H9D6G #Business",13,Positive
"#Verizon #Union â€“ Verizon offers hikes to 38,000 employees after starting unionâ€_ http://t.co/IxlhQI7mNz #Business http://t.co/RLFxEMY0vH",13,Positive
"Massive study shows that #Verizon has the fastest data speeds in the US #vz
 http://t.co/Dzz0XMSufx http://t.co/YKpcaa7v4n",100,Positive
Haha awesome! #DefeatDuopoly #att vs #verizon. Poor #sprint is not even in this world lol @FCC   https://t.co/aPRXPcB8V2,61,Excited
Haha awesome! #DefeatDuopoly #att vs #verizon. Poor #sprint is not even in this world lol @FCC   https://t.co/aPRXPcB8V2,18,Angry
Haha awesome! #DefeatDuopoly #att vs #verizon. Poor #sprint is not even in this world lol @FCC   https://t.co/aPRXPcB8V2,41,Positive
Haha awesome! #DefeatDuopoly #att vs #verizon. Poor #sprint is not even in this world lol @FCC   https://t.co/aPRXPcB8V2,11,Negative
Photo: Bridging. #nyc #manhattanbridge #oneworldtradecenter #verizon #manhattan #bridge (at Manhattan... http://t.co/tJJ84KfyIT,13,Positive
"#TheLafranchiseReport â™_ | #Flipboard | #Google | #SamsungGalaxy | #Verizon | #Microsoft | #LinkedIn | #johnyL19 | 
http://t.co/Wx76VUAjB5",9,Positive
"Smh, every #phone #carrier should have #unlimited #data. This is just ridiculous! #nodata #Verizon",89,Angry
"Smh, every #phone #carrier should have #unlimited #data. This is just ridiculous! #nodata #Verizon",100,Negative
"Smh, every #phone #carrier should have #unlimited #data. This is just ridiculous! #nodata #Verizon",100,Angry
"Smh, every #phone #carrier should have #unlimited #data. This is just ridiculous! #nodata #Verizon",85,Negative
Great. #Verizon #FiOS ended my free preview weekend right in the middle of the movie. Well fucking done. @Verizon #RedDragon,100,Angry
Great. #Verizon #FiOS ended my free preview weekend right in the middle of the movie. Well fucking done. @Verizon #RedDragon,92,Negative
"@attwireless completely useless Destin FL, LTE service.  .05Mb/sec with 3000 to 5000ms latency.  #Verizon here I come.",100,Angry
"@attwireless completely useless Destin FL, LTE service.  .05Mb/sec with 3000 to 5000ms latency.  #Verizon here I come.",100,Negative
Great. #Verizon #FiOS ended my free preview weekend right in the middle of the movie. Well fucking done. @Verizon #RedDragon,100,Negative
"Smh, every #phone #carrier should have #unlimited #data. This is just ridiculous! #nodata #Verizon",100,Negative
â˜…âùù Apple iPhone 4 16GB #Verizon Wireless WiFi Black #Smartphone Clean ESN http://t.co/PW0UHnkQ7r http://t.co/zWLK4PqAFg,13,Positive
"#Verizon #Union â€“ Verizon offers hikes to 38,000 employees after starting union negotiations â€“Â  Verizonâ€_ http://t.co/7vXtAUWCJc #Business",27,Positive
â˜…âùù Apple iPhone 4 16GB #Verizon Wireless WiFi Black #Smartphone Clean ESN http://t.co/PW0UHnkQ7r http://t.co/zWLK4PqAFg,3,Positive
"Verizon Moto X 2nd Gen Deal Discounts Price To $209 On eBay
http://t.co/JPcq2PRCfV #MotoX #Verizon http://t.co/HZHTZy5htI",27,Positive
"Verizon Moto X 2nd Gen Deal Discounts Price To $209 On eBay
http://t.co/EpDCjaQQw6 #Verizon #MotoX2ndGen #eBay #Price http://t.co/Zhv0D63sqA",29,Positive
"@Via_vox The fact is that to a majority of #Americans, #Ukraine *IS* a joke. That is why #Verizon made that add. You are not normal people",62,Angry
"@Via_vox The fact is that to a majority of #Americans, #Ukraine *IS* a joke. That is why #Verizon made that add. You are not normal people",62,Negative
#Verizon Communications Inc. Offers $50 #Discount On #Microsoft #Lumia 735 On 2-Year Contract http://t.co/2b4ZRBx6LM: The new...,44,Positive
"Verizon Moto X 2nd Gen Deal Discounts Price To $209 On eBay
http://t.co/M2Z9UmMwgy #Verizon #MotoX2ndGen #eBay #Price http://t.co/VZigsuQtxj",26,Positive
"Verizon Moto X 2nd Gen Deal Discounts Price To $209 On eBay
http://t.co/alPpbdwL8e #Verizon #MotoX http://t.co/8oKuZuEcyo",32,Positive
"Verizon Moto X 2nd Gen Deal Discounts Price To $209 On eBay
http://t.co/wn1hwcbpch #Verizon #MotoX2ndGen #eBay #Price http://t.co/eQGOyhiI8k",29,Positive
"Verizon Moto X 2nd Gen Deal Discounts Price To $209 On eBay
http://t.co/xIL83GlBRN #MotoX #Verizon http://t.co/8UGhMmjXaO",19,Positive
"Verizon Moto X 2nd Gen Deal Discounts Price To $209 On eBay
http://t.co/TyahvjSTGD #Verizon #MotoX2ndGen #eBay #Price http://t.co/YpNoC5T0j8",20,Positive
"Verizon Moto X 2nd Gen Deal Discounts Price To $209 On eBay
http://t.co/pi3K6XBvMS #MotoX #Verizon http://t.co/d5FLBpHglA",21,Positive
"Verizon Moto X 2nd Gen Deal Discounts Price To $209 On eBay
http://t.co/fD0fXXSMnI #Verizon #MotoX2ndGen #eBay #Price http://t.co/d1hAne58aM",21,Positive
"Verizon Moto X 2nd Gen Deal Discounts Price To $209 On eBay
http://t.co/ew51xNgEoP #Verizon #MotoX http://t.co/9gQ4dpQbHh",24,Positive
#Verizon #customerservice @ Verizon Wireless https://t.co/ohcMWXZ7gh,14,Positive
https://t.co/V1BfyEnANU #ChefStew #Comcast #Verizon,13,Negative
"$VZ:US  Verizon Offers Salary Hike To Its 38,000 East Wireline Employees #VERIZON COMMUNICATIONS INC  http://t.co/cHjdBIq0yn #SP500",18,Positive
â€ºâ™¡ Apple iPhone 4 16GB #Verizon Wireless WiFi Black #Smartphone Clean ESN http://t.co/PW0UHnkQ7r http://t.co/CHQNdqpba6,42,Positive
"Verizon Collected Broadband Billions, Delivered Little Fiber #verizon #fiber #broadband http://t.co/YHLsp9xq11",26,Negative
"#WhatsApp #AT&amp;T and #Verizon - top three worst apps to protect your #privacy n #data. 
http://t.co/1WhOZV46XB",83,Negative
"#WhatsApp #AT&amp;T and #Verizon - top three worst apps to protect your #privacy n #data. 
http://t.co/1WhOZV46XB",22,Angry
"#WhatsApp #AT&amp;T and #Verizon - top three worst apps to protect your #privacy n #data. 
http://t.co/1WhOZV46XB",39,Angry
Verizon Forces Updated Service On Customers http://t.co/eOQfv9qML2 #cellphones #EastCoast #HurricaneSandy #landlinephones #verizon,33,Negative
"Calling #Optimum retention department I stated #Verizon's offer. She guaranteed the introductory offer would remain, plus faster connection!",63,Positive
"Calling #Optimum retention department I stated #Verizon's offer. She guaranteed the introductory offer would remain, plus faster connection!",0,Positive
"Calling #Optimum retention department I stated #Verizon's offer. She guaranteed the introductory offer would remain, plus faster connection!",15,Positive
#Verizon Communications Inc. Offers $50 #Discount On #Microsoft #Lumia 735 On 2-Year Contract http://t.co/XgtMisHkug: The new Microsof...,34,Positive
"CORRECTED-#Verizon offers hikes to 38,000 employees after starting union negotiations http://t.co/nmN7tjidWd",22,Positive
"CORRECTED-#Verizon offers hikes to 38,000 employees after starting union negotiations http://t.co/nmN7tjidWd",13,Positive
âù‹â€¡ Apple iPhone 4 16GB #Verizon Wireless WiFi Black #Smartphone Clean ESN http://t.co/PW0UHnkQ7r http://t.co/vDVrRVXtz9,28,Positive
#Verizon presses for new concessions from US telecom workers as contract talks begin: The Communicationsâ€_ http://t.co/NNlItaiVKx #NEWS,15,Positive
Major #Internet providers are slowing traffic speeds for thousands across the US: http://t.co/DXqLXY0NWH #Comcast #Verizon #TimeWarner #ATT,76,Negative
Major #Internet providers are slowing traffic speeds for thousands across the US: http://t.co/DXqLXY0NWH #Comcast #Verizon #TimeWarner #ATT,11,Angry
iMessage: http://t.co/Mhh4mxThAs for any help. Supported Carriers: #3Hutchison #AT&amp;T #Sprint #Verizon #Vodafone #O2 #TMobile and more,12,Positive
#THANKYOU @VerizonWireless Go into #Verizon @ 1503 Vine St. Hollywood Ca 90068 for a #FREE contact transfer... https://t.co/7A5vXnluPq,53,Excited
#THANKYOU @VerizonWireless Go into #Verizon @ 1503 Vine St. Hollywood Ca 90068 for a #FREE contact transfer... https://t.co/7A5vXnluPq,68,Positive
#THANKYOU Verizon Wireless USA Go into #Verizon @ 1503 Vine St. Hollywood Ca 90068 for a #FREE contact tran... https://t.co/PXqA4b18LX,55,Excited
#THANKYOU Verizon Wireless USA Go into #Verizon @ 1503 Vine St. Hollywood Ca 90068 for a #FREE contact tran... https://t.co/PXqA4b18LX,60,Positive
Yo! New York City's Audit of Verizon's Fiber Optic Roll Out E  http://t.co/y0dBQF5yz7  #att #york #ny #verizon,11,Excited
Yo! New York City's Audit of Verizon's Fiber Optic Roll Out E  http://t.co/y0dBQF5yz7  #att #york #ny #verizon,20,Positive
âù_Â» Apple iPhone 4 16GB #Verizon Wireless WiFi Black #Smartphone Clean ESN http://t.co/PW0UHnkQ7r http://t.co/hDt86IgSun,15,Positive
#HTC #smartphone #FCC #Verizon #Android #WindowsPhone http://t.co/LvvkSTW7T4,16,Positive
#Verizon Communications Inc. Offers $50 #Discount On #Microsoft #Lumia 735 On 2-Year Contract http://t.co/2b4ZRBx6LM: The new...,19,Positive
@JimCantore We want You and TWC back on #Verizon #Fios,26,Angry
@JimCantore We want You and TWC back on #Verizon #Fios,27,Negative
â™_â™¥ Apple iPhone 4 16GB #Verizon Wireless WiFi Black #Smartphone Clean ESN http://t.co/PW0UHnkQ7r http://t.co/0Yz8o69aNI,24,Positive
Yo! New York City's Audit of Verizon's Fiber Optic Roll Out E  http://t.co/y0dBQF5yz7  #att #york #ny #verizon,9,Excited
Yo! New York City's Audit of Verizon's Fiber Optic Roll Out E  http://t.co/y0dBQF5yz7  #att #york #ny #verizon,13,Negative
Are you on @VerizonWireless? Get the FREE #Verizon Messages app to integrate SMS/Txt Msgs w/ your #Windows81 PC! http://t.co/ZJhkPnjQ2c,79,Positive
"#Kraig thank you for your interest in Verizon $150 PIN +info: http://t.co/a0gnXnipNs
#Verizon #discount #promo #dea http://t.co/9LsQhjcc8w",48,Positive
"@MerrittLBliss @stwrs1974 Yes, I have #Verizon. My husbands phone couldn't connect either. I wish a #Verizon employee would b at games.",45,Negative
"@MerrittLBliss @stwrs1974 Yes, I have #Verizon. My husbands phone couldn't connect either. I wish a #Verizon employee would b at games.",30,Negative
"@MerrittLBliss @stwrs1974 Yes, I have #Verizon. My husbands phone couldn't connect either. I wish a #Verizon employee would b at games.",40,Negative
âù_âùƒ Apple iPhone 4 16GB #Verizon Wireless WiFi Black #Smartphone Clean ESN http://t.co/PW0UHnkQ7r http://t.co/W1ELeyxbEV,14,Positive
@VerizonNews please add The Weather Channel back to you lineup-Accuweather is painful! #WeatherChannel #Verizon #ItsAmazingOutThere,16,Positive
@VerizonNews please add The Weather Channel back to you lineup-Accuweather is painful! #WeatherChannel #Verizon #ItsAmazingOutThere,57,Negative
@SAI Clearly they werenâ€™t trying to use #Verizon LTE on @NJTransit trainsâ€_particularly between Newark and NYC,86,Negative
@SAI Clearly they werenâ€™t trying to use #Verizon LTE on @NJTransit trainsâ€_particularly between Newark and NYC,70,Negative
Check out 14% OFF! #Verizon #Pantech VZUML290 4G #LTE #USB #Aircard #Modem #Mobile #Broadband #hotspot http://t.co/V8yk5pcs9y via @eBay,32,Positive
"Via @stopthecap: AT&amp;T, #Verizon, #TWC Implicated In Content Delivery Network Slowdowns. http://t.co/kWrJGR70jk",86,Negative
PC Magazine July Issue Now on Sale: Fastest Mobile Road Trip http://t.co/mJNuVlVG3C via @PCMag #Verizon #mobile,15,Positive
Mammoth Study Finds Sprintâ€™s 4G Network is the Worst â€“ And Itâ€™s Not Even Close http://t.co/AGZY8sARDD #Mobile #Sprint #TMobile #Verizon,64,Negative
"That's really shitty that the #ProgressiveField Wi-Fi isn't open to everyone for the tix prices. @MerrittLBliss #Verizon (only)
#TribeLive",56,Angry
"That's really shitty that the #ProgressiveField Wi-Fi isn't open to everyone for the tix prices. @MerrittLBliss #Verizon (only)
#TribeLive",91,Negative
"The Cavs don't pull that crap. Their Wi-Fi is for everyone who buys a ticket, as it should be. #TribeLive #Indians @MerrittLBliss #Verizon",30,Positive
"The Cavs don't pull that crap. Their Wi-Fi is for everyone who buys a ticket, as it should be. #TribeLive #Indians @MerrittLBliss #Verizon",41,Positive
"We are 1 of the companies affected by rollout problems with #verizon #fios, waiting 1+ year now. Landlord wants it to
http://t.co/Gs4itjzi9U",100,Negative
"We are 1 of the companies affected by rollout problems with #verizon #fios, waiting 1+ year now. Landlord wants it to
http://t.co/Gs4itjzi9U",67,Angry
"@MerrittLBliss @clevelanddotcom @19ActionNews- #TribeLive Wi-Fi is now only for #Verizon customers this year, not all #Indians ticket buyers",10,Positive
"@MerrittLBliss @wkyc @fox8news @WEWS - #TribeLive Wi-Fi is now only for #Verizon customers this year, not all #Indians ticket buyers. #wrong",9,Positive
#Verizon #Completes #Acquisition of AOL for $50 per #Share in #Cash - @#Verizon http://t.co/Ut92x1Kqsb,24,Positive
#Verizon completes acquisition of #AOL for $50 per share in cash - @Verizon  http://t.co/ozDuHv4sp9,29,Positive
#Verizon Now Playing Sweeps my favorite song of the summer is 'Earned It' by the Weekend,43,Positive
#Verizon Completes Its Acquisition of #AOL For $4.4B http://t.co/gwaR6ZzUFN #merger â€_.#wtf,20,Positive
"Just so you know....
Distraction No.1 #Verizon
Distraction No.2  A beer named after #Putin
Distraction N0.3 #Yanukovich on #BBC",26,Negative
"Just so you know....
Distraction No.1 #Verizon
Distraction No.2  A beer named after #Putin
Distraction N0.3 #Yanukovich on #BBC",37,Negative
@jnesky88 @carol_swords @houserandy @TheGratefulGolf @sydney2m @Bmouthopengolf : Get the checkbook out! #verizon$$$,39,Negative
@jnesky88 @carol_swords @houserandy @TheGratefulGolf @sydney2m @Bmouthopengolf : Get the checkbook out! #verizon$$$,18,Negative
#Verizon Completes Its Acquisition of AOL For $4.4B http://t.co/0Zs62FUI3Z,22,Positive
#Verizon completes $4.4B acquisition of AOL | #VentureBeat | Deals | by #PaulSawers http://t.co/P9vkXxgNsG #eyebalz #buzz #1minRead,27,Positive
#Verizon completes $4.4B acquisition of AOL | #VentureBeat | Deals | by #PaulSawers http://t.co/1w2r3u0Y5y,30,Positive
"""#Verizon takes the crown as America's fastest mobile network"" RT @PCMag Fastest Mobile Networks 2015 http://t.co/EH2znfuaKd",100,Positive
"#Verizon $VZ Completes #Acquisition of #AOL "" - http://t.co/U4TgCSefvP #Financial #StockMarket",30,Positive
"""#Verizon takes the crown as America's fastest mobile network"" RT @PCMag Fastest Mobile Networks 2015 http://t.co/EH2znfuaKd",15,Excited
"Wow, that was fast! #Verizon completes its acquisition of #AOL for $4.4B http://t.co/8YboPdSSZF http://t.co/xD9D2wVgZR",26,Positive
#Verizon Completes Its Acquisition of #AOL For $4.4B #TimArmstrong #withÃ‚BobToohey http://t.co/BQ0PynIYaU,21,Positive
#Verizon Communications Inc. Offers $50 #Discount On #Microsoft #Lumia 735 On 2-Year Contract http://t.co/XgtMisHkug: The new Microsof...,23,Positive
Verizon completes $4.4B acquisition of AOL http://t.co/CUsO6c2Jt9 #Verizon #pakistan,24,Positive
"NYC, #Verizon at war of words over high-speed internet promise http://t.co/QxgsDXuLuI",27,Negative
"#Verizon purchases AOL, maybe they will know how to get my #DroidTurbo onto #Lollipop",14,Excited
"#Verizon purchases AOL, maybe they will know how to get my #DroidTurbo onto #Lollipop",13,Negative
#Verizon officially completes its AOL acquisition http://t.co/blqf1143Nq #eyebalz #buzz #1minRead @napilopez,9,Positive
#Verizon adding #RedHat Support Engineer in DFW TX to support our growth in enterprise #cloudcomputing https://t.co/RWXpp4UFWe,58,Positive
@ATTCares #bad #customerexperience #switching #verizon Dawsonville AT&amp;T store is pushing services onto customers that they don't need,69,Angry
